Account Length,Area Code,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Int'l Mins,Int'l Calls,CustServ Calls,Churn,Day_Avg_Call_Duration,Eve_Avg_Call_Duration,Night_Avg_Call_Duration,Intl_Avg_Call_Duration,High_CustServ_Calls
81.0,415,0,0,0.0,324.7,48.0,236.4,82.0,187.6,78.0,13.1,5.0,0,1,6.764583333333333,2.8829268292682926,2.405128205128205,2.62,0
99.0,510,0,0,0.0,128.3,78.0,215.3,120.0,143.7,140.0,14.3,9.0,2,0,1.644871794871795,1.7941666666666667,1.0264285714285712,1.588888888888889,0
131.0,510,0,0,0.0,187.9,110.0,200.5,101.0,202.6,125.0,10.2,10.5,2,0,1.7081818181818182,1.9851485148514851,1.6208,0.9714285714285713,0
89.0,510,0,0,0.0,129.2,71.0,214.1,68.0,214.9,100.0,10.3,4.0,4,1,1.8197183098591547,3.148529411764706,2.149,2.575,1
123.0,415,1,0,0.0,125.5,106.0,128.9,96.0,251.9,129.0,6.3,6.0,4,1,1.1839622641509433,1.3427083333333334,1.9527131782945737,1.05,1
130.0,510,0,1,26.0,257.2,108.0,224.3,122.0,204.0,118.0,12.6,4.0,1,0,2.3814814814814813,1.8385245901639344,1.728813559322034,3.15,0
99.0,415,0,0,0.0,124.6,90.0,146.4,70.0,169.4,95.0,10.5,6.0,1,0,1.3844444444444444,2.0914285714285716,1.7831578947368423,1.75,0
36.0,408,0,0,0.0,175.1,144.0,216.9,69.0,243.7,146.0,9.9,3.0,1,0,1.2159722222222222,3.1434782608695655,1.6691780821917808,3.3000000000000003,0
87.0,415,0,0,0.0,124.3,91.0,173.4,105.0,256.3,109.0,7.5,5.0,3,0,1.365934065934066,1.6514285714285715,2.351376146788991,1.5,1
139.0,415,0,0,0.0,271.6,130.0,156.0,131.0,136.3,108.0,11.6,9.0,2,0,2.0892307692307694,1.1908396946564885,1.262037037037037,1.2888888888888888,0
189.0,510,0,0,0.0,219.9,80.0,143.3,117.0,130.6,69.0,11.7,7.0,1,0,2.7487500000000002,1.2247863247863249,1.8927536231884057,1.6714285714285713,0
96.0,415,0,1,33.0,183.3,115.0,201.4,87.0,177.4,84.0,10.4,10.5,3,0,1.593913043478261,2.3149425287356324,2.111904761904762,0.9904761904761905,1
112.0,408,0,0,0.0,101.1,119.0,214.4,67.0,179.5,112.0,10.3,5.0,2,0,0.8495798319327731,3.2,1.6026785714285714,2.06,0
75.0,408,0,0,0.0,203.3,70.0,228.9,97.0,222.2,118.0,14.3,3.0,1,0,2.9042857142857144,2.3597938144329897,1.883050847457627,4.766666666666667,0
178.0,415,0,1,35.0,175.4,88.0,190.0,65.0,138.7,94.0,10.5,3.0,2,0,1.9931818181818182,2.923076923076923,1.4755319148936168,3.5,0
112.0,415,0,0,0.0,266.0,97.0,214.6,94.0,306.2,100.0,14.2,2.0,2,1,2.7422680412371134,2.282978723404255,3.062,7.1,0
108.0,415,0,1,41.0,171.6,110.0,136.1,78.0,183.4,103.0,10.8,7.0,0,0,1.56,1.744871794871795,1.7805825242718447,1.542857142857143,0
100.0,510,0,0,0.0,78.7,98.0,225.6,102.0,150.4,106.0,14.0,8.0,0,0,0.803061224489796,2.211764705882353,1.418867924528302,1.75,0
121.0,510,0,1,20.0,211.9,110.0,215.1,120.0,238.5,107.0,9.4,2.0,0,0,1.9263636363636365,1.7925,2.2289719626168223,4.7,0
116.0,415,0,0,0.0,63.7,101.0,195.8,95.0,210.1,87.0,10.0,6.0,1,0,0.6306930693069307,2.0610526315789475,2.414942528735632,1.6666666666666667,0
161.0,415,0,0,0.0,173.4,100.0,213.7,74.0,141.5,69.0,11.5,4.0,1,0,1.734,2.8878378378378375,2.050724637681159,2.875,0
19.0,415,1,0,0.0,237.7,98.0,207.1,121.0,182.2,95.0,4.5,4.0,0,0,2.4255102040816325,1.7115702479338843,1.917894736842105,1.125,0
104.0,415,0,0,0.0,225.9,123.0,162.8,106.0,272.1,85.0,10.1,4.0,1,0,1.8365853658536586,1.5358490566037737,3.2011764705882357,2.525,0
119.0,415,1,1,32.0,173.0,101.0,209.4,93.0,231.1,91.0,12.2,4.0,0,0,1.7128712871287128,2.2516129032258063,2.5395604395604394,3.05,0
125.0,415,0,0,0.0,224.9,102.0,143.8,87.0,198.9,105.0,8.0,2.0,0,0,2.204901960784314,1.6528735632183909,1.8942857142857144,4.0,0
156.0,510,0,0,0.0,237.7,122.0,181.5,91.0,185.7,151.0,7.7,4.0,1,0,1.948360655737705,1.9945054945054945,1.2298013245033113,1.925,0
109.0,415,0,0,0.0,137.0,128.0,217.0,116.0,182.1,86.0,10.0,5.0,2,0,1.0703125,1.8706896551724137,2.1174418604651164,2.0,0
95.0,510,0,0,0.0,142.5,109.0,176.1,107.0,189.6,88.0,8.2,3.0,2,0,1.3073394495412844,1.6457943925233645,2.1545454545454543,2.733333333333333,0
90.0,408,0,0,0.0,142.4,126.0,126.2,118.0,274.2,71.0,4.6,4.0,1,0,1.1301587301587301,1.069491525423729,3.8619718309859152,1.15,0
105.0,415,0,1,21.0,147.0,112.0,197.3,46.5,267.4,93.0,8.7,3.0,2,0,1.3125,4.243010752688172,2.875268817204301,2.9,0
101.0,510,0,0,0.0,220.3,124.0,188.6,101.0,278.4,98.0,10.6,4.0,1,0,1.7766129032258065,1.8673267326732672,2.840816326530612,2.65,0
95.0,415,0,0,0.0,149.2,96.0,260.7,116.0,201.0,120.0,8.1,2.0,1,0,1.5541666666666665,2.247413793103448,1.675,4.05,0
123.0,415,0,0,0.0,204.4,88.0,137.5,111.0,226.0,100.0,10.0,4.0,0,0,2.3227272727272728,1.2387387387387387,2.26,2.5,0
160.0,408,0,0,0.0,216.8,77.0,207.3,117.0,228.6,117.0,5.6,2.0,1,0,2.8155844155844156,1.771794871794872,1.9538461538461538,2.8,0
141.0,510,0,1,28.0,308.0,123.0,247.8,128.0,152.9,103.0,7.4,3.0,1,0,2.5040650406504064,1.9359375,1.4844660194174757,2.466666666666667,0
87.0,415,0,0,0.0,58.0,125.0,67.5,116.0,185.9,136.0,11.5,3.0,0,0,0.464,0.5818965517241379,1.3669117647058824,3.8333333333333335,0
81.0,415,0,0,0.0,173.2,80.0,236.2,94.0,240.2,84.0,11.8,6.0,2,0,2.165,2.5127659574468084,2.8595238095238096,1.9666666666666668,0
75.0,415,0,1,19.0,210.3,90.0,241.8,87.0,215.7,102.0,13.1,3.0,4,0,2.336666666666667,2.779310344827586,2.114705882352941,4.366666666666666,1
126.0,408,0,1,24.0,58.9,125.0,305.5,90.0,158.9,73.0,12.1,6.0,0,0,0.4712,3.3944444444444444,2.1767123287671235,2.0166666666666666,0
28.0,415,0,0,0.0,236.8,102.0,167.1,87.0,280.2,115.0,9.7,3.0,3,0,2.3215686274509806,1.9206896551724137,2.4365217391304346,3.233333333333333,1
153.0,415,0,0,0.0,228.9,102.0,160.7,136.0,203.1,109.0,12.5,2.0,0,0,2.2441176470588236,1.1816176470588236,1.863302752293578,6.25,0
97.0,408,0,1,32.0,90.0,87.0,276.3,113.0,185.2,107.0,8.6,6.0,2,1,1.0344827586206897,2.445132743362832,1.730841121495327,1.4333333333333333,0
115.0,408,0,0,0.0,146.7,128.0,106.2,74.0,197.7,104.0,11.1,4.0,2,0,1.14609375,1.4351351351351351,1.9009615384615384,2.775,0
95.0,408,0,0,0.0,237.3,83.0,154.0,65.0,237.0,105.0,11.2,6.0,1,0,2.8590361445783135,2.3692307692307693,2.257142857142857,1.8666666666666665,0
17.0,415,1,0,0.0,162.8,118.0,229.6,91.0,332.7,94.0,13.6,3.0,0,1,1.3796610169491526,2.523076923076923,3.5393617021276595,4.533333333333333,0
105.0,415,0,1,20.0,186.9,114.0,256.3,91.0,334.7,104.0,8.9,2.0,1,0,1.6394736842105264,2.8164835164835167,3.2182692307692307,4.45,0
121.0,415,0,0,0.0,86.1,100.0,259.8,113.0,148.0,79.0,9.1,9.0,2,0,0.861,2.2991150442477877,1.8734177215189873,1.011111111111111,0
125.0,408,0,0,0.0,212.3,89.0,215.4,127.0,186.8,73.0,11.3,2.0,2,0,2.3853932584269666,1.6960629921259842,2.5589041095890415,5.65,0
124.0,415,0,0,0.0,151.0,98.0,120.6,119.0,152.8,81.0,9.2,2.0,2,0,1.5408163265306123,1.0134453781512605,1.88641975308642,4.6,0
35.0,408,0,0,0.0,158.6,67.0,130.4,96.0,229.8,80.0,6.9,5.0,2,0,2.3671641791044777,1.3583333333333334,2.8725,1.3800000000000001,0
134.0,510,0,0,0.0,296.0,93.0,226.4,117.0,246.8,98.0,12.3,10.0,0,1,3.182795698924731,1.935042735042735,2.5183673469387755,1.23,0
123.0,510,0,1,32.0,212.3,77.0,251.5,78.0,208.7,85.0,6.6,2.0,3,0,2.757142857142857,3.2243589743589745,2.4552941176470586,3.3,1
124.0,415,0,0,0.0,234.4,61.0,179.3,111.0,285.5,117.0,10.4,6.0,3,0,3.8426229508196723,1.6153153153153155,2.4401709401709404,1.7333333333333334,1
133.0,510,0,0,0.0,176.8,92.0,187.5,97.0,196.8,88.0,6.5,3.0,2,0,1.9217391304347828,1.9329896907216495,2.2363636363636363,2.1666666666666665,0
185.0,415,0,1,19.0,157.3,123.0,257.7,94.0,190.4,107.0,9.6,6.0,0,0,1.2788617886178864,2.7414893617021274,1.7794392523364486,1.5999999999999999,0
1.0,415,0,1,26.0,146.6,68.0,172.8,67.0,173.8,113.0,10.0,2.0,1,0,2.1558823529411764,2.5791044776119403,1.5380530973451327,5.0,0
107.0,415,0,0,0.0,260.5,108.0,102.4,110.0,129.7,148.0,9.8,5.0,1,0,2.412037037037037,0.9309090909090909,0.8763513513513512,1.9600000000000002,0
91.0,415,0,1,20.0,146.1,98.0,277.4,104.0,137.7,100.0,6.2,3.0,1,0,1.4908163265306122,2.667307692307692,1.3769999999999998,2.066666666666667,0
178.0,408,1,0,0.0,124.5,134.0,141.2,78.0,268.2,113.0,11.4,2.0,2,1,0.9291044776119403,1.81025641025641,2.3734513274336284,5.7,0
123.0,415,0,0,0.0,209.4,49.0,237.4,117.0,239.2,98.0,9.8,10.5,1,0,4.273469387755102,2.029059829059829,2.440816326530612,0.9333333333333333,0
170.0,415,0,0,0.0,285.7,46.5,167.5,144.0,260.0,97.0,8.7,4.0,1,1,6.144086021505376,1.1631944444444444,2.6804123711340204,2.175,0
135.0,415,0,0,0.0,190.9,46.5,161.4,109.0,231.9,100.0,8.4,2.0,1,0,4.105376344086022,1.4807339449541286,2.319,4.2,0
85.0,408,0,0,0.0,144.4,88.0,264.6,105.0,185.4,94.0,9.9,3.0,1,0,1.6409090909090909,2.52,1.972340425531915,3.3000000000000003,0
134.0,415,0,1,50.0,208.8,130.0,132.9,104.0,136.7,107.0,11.1,4.0,2,0,1.6061538461538463,1.2778846153846155,1.277570093457944,2.775,0
148.0,415,0,1,36.0,77.6,141.0,207.0,60.0,255.7,115.0,10.9,2.0,1,0,0.5503546099290779,3.45,2.223478260869565,5.45,0
93.0,415,0,0,0.0,271.1,101.0,237.4,133.0,145.4,103.0,8.4,6.0,1,1,2.6841584158415843,1.7849624060150375,1.4116504854368932,1.4000000000000001,0
138.0,415,0,0,0.0,240.8,104.0,144.5,92.0,125.7,98.0,11.6,1.0,0,0,2.3153846153846156,1.5706521739130435,1.2826530612244897,11.6,0
159.0,510,0,0,0.0,114.8,98.0,192.6,101.0,259.0,108.0,12.2,5.0,0,0,1.1714285714285715,1.9069306930693068,2.3981481481481484,2.44,0
103.0,415,0,1,34.0,138.8,80.0,142.0,108.0,183.8,77.0,11.8,7.0,1,0,1.735,1.3148148148148149,2.3870129870129873,1.6857142857142857,0
150.0,408,0,1,27.0,209.8,112.0,155.0,80.0,251.5,111.0,7.2,6.0,0,0,1.8732142857142857,1.9375,2.265765765765766,1.2,0
37.0,408,0,0,0.0,134.9,98.0,248.4,130.0,236.2,113.0,14.7,2.0,3,0,1.376530612244898,1.9107692307692308,2.090265486725664,7.35,1
33.0,415,1,0,0.0,164.0,99.0,153.1,102.0,123.8,104.0,6.4,4.0,0,0,1.6565656565656566,1.5009803921568627,1.1903846153846154,1.6,0
55.0,415,0,0,0.0,245.5,130.0,192.7,54.0,141.7,83.0,9.1,4.0,1,0,1.8884615384615384,3.5685185185185184,1.7072289156626506,2.275,0
134.0,408,0,1,32.0,80.3,94.0,199.9,124.0,170.8,117.0,16.6,3.0,0,0,0.8542553191489362,1.6120967741935484,1.45982905982906,5.533333333333334,0
107.0,408,0,0,0.0,90.7,90.0,207.5,109.0,169.4,96.0,5.6,5.0,2,0,1.0077777777777779,1.9036697247706422,1.7645833333333334,1.1199999999999999,0
80.0,408,0,1,36.0,190.3,115.0,256.6,78.0,214.9,145.0,3.8,4.0,1,0,1.6547826086956523,3.28974358974359,1.4820689655172414,0.95,0
78.0,408,0,0,0.0,108.6,108.0,209.9,126.0,222.6,117.0,7.9,5.0,1,1,1.0055555555555555,1.665873015873016,1.9025641025641025,1.58,0
85.0,408,0,1,17.0,89.8,88.0,233.2,75.0,165.7,116.0,9.3,7.0,4,1,1.0204545454545455,3.1093333333333333,1.428448275862069,1.3285714285714287,1
61.0,415,0,1,15.0,252.4,106.0,187.8,69.0,259.6,137.0,10.0,3.0,2,0,2.3811320754716983,2.721739130434783,1.8948905109489054,3.3333333333333335,0
97.0,415,0,1,32.0,183.4,94.0,269.1,120.0,203.5,48.0,6.7,4.0,4,0,1.951063829787234,2.2425,4.239583333333333,1.675,1
136.0,408,1,0,0.0,183.4,103.0,141.9,113.0,200.4,122.0,10.4,9.0,2,0,1.7805825242718447,1.2557522123893805,1.6426229508196721,1.1555555555555557,0
135.0,408,0,0,0.0,155.2,100.0,135.9,84.0,184.6,82.0,3.8,9.0,3,0,1.5519999999999998,1.6178571428571429,2.2512195121951217,0.4222222222222222,1
87.0,415,0,1,19.0,165.8,122.0,186.9,89.0,249.7,78.0,3.1000000000000005,0.0,1,0,1.3590163934426231,2.1,3.201282051282051,3.1000000000000005,0
165.0,510,0,0,0.0,209.4,67.0,273.8,89.0,150.2,88.0,12.8,1.0,0,0,3.1253731343283584,3.0764044943820226,1.7068181818181818,12.8,0
148.0,415,0,0,0.0,279.3,104.0,201.6,87.0,280.8,99.0,7.9,2.0,2,1,2.685576923076923,2.3172413793103446,2.8363636363636364,3.95,0
99.0,415,0,0,0.0,174.1,102.0,99.1,118.0,211.6,126.0,7.7,2.0,2,0,1.7068627450980391,0.8398305084745762,1.6793650793650794,3.85,0
123.0,415,0,0,0.0,175.7,78.0,184.6,96.0,156.9,92.0,9.1,2.0,2,0,2.2525641025641026,1.9229166666666666,1.7054347826086957,4.55,0
127.0,415,1,0,0.0,256.5,87.0,222.1,101.0,156.7,122.0,13.0,3.0,1,0,2.9482758620689653,2.1990099009900987,1.2844262295081967,4.333333333333333,0
151.0,415,0,0,0.0,170.2,89.0,187.5,83.0,119.5,100.0,4.3,3.0,0,0,1.9123595505617976,2.2590361445783134,1.195,1.4333333333333333,0
185.0,408,0,0,0.0,139.6,92.0,250.2,115.0,158.1,79.0,10.8,4.0,1,0,1.517391304347826,2.1756521739130434,2.00126582278481,2.7,0
65.0,415,0,1,34.0,208.8,119.0,142.1,106.0,214.6,87.0,12.5,4.0,4,0,1.754621848739496,1.340566037735849,2.466666666666667,3.125,1
58.0,510,0,0,0.0,210.1,126.0,248.9,108.0,158.6,88.0,14.4,2.0,4,0,1.6674603174603173,2.3046296296296296,1.8022727272727272,7.2,1
104.0,415,0,0,0.0,113.6,87.0,158.6,98.0,187.7,87.0,10.5,6.0,2,0,1.3057471264367815,1.6183673469387754,2.1574712643678158,1.75,0
44.0,415,0,0,0.0,202.6,89.0,163.0,96.0,268.1,151.0,8.3,3.0,0,0,2.2764044943820223,1.6979166666666667,1.775496688741722,2.766666666666667,0
58.0,408,0,0,0.0,174.4,112.0,265.8,122.0,182.4,87.0,3.1000000000000005,0.0,4,0,1.5571428571428572,2.178688524590164,2.0965517241379312,3.1000000000000005,1
108.0,415,0,0,0.0,210.6,117.0,164.2,103.0,201.4,68.0,9.4,5.0,0,0,1.8,1.5941747572815532,2.961764705882353,1.8800000000000001,0
132.0,510,0,0,0.0,121.5,88.0,253.0,124.0,195.7,120.0,10.7,4.0,1,0,1.3806818181818181,2.0403225806451615,1.6308333333333331,2.675,0
80.0,415,0,0,0.0,127.8,67.0,181.6,112.0,197.3,63.0,15.9,2.0,2,0,1.9074626865671642,1.6214285714285714,3.1317460317460317,7.95,0
162.0,415,0,0,0.0,135.2,98.0,242.0,107.0,246.9,96.0,10.2,2.0,2,0,1.3795918367346938,2.2616822429906542,2.571875,5.1,0
110.0,510,0,0,0.0,99.4,62.0,275.0,86.0,212.1,94.0,16.7,3.0,2,0,1.603225806451613,3.197674418604651,2.256382978723404,5.566666666666666,0
96.0,415,0,0,0.0,276.9,105.0,246.9,94.0,254.4,107.0,10.3,3.0,1,1,2.637142857142857,2.626595744680851,2.377570093457944,3.4333333333333336,0
168.0,408,0,0,0.0,163.4,134.0,240.1,87.0,164.0,147.0,11.6,2.0,2,1,1.2194029850746269,2.759770114942529,1.1156462585034013,5.8,0
72.0,510,0,0,0.0,287.4,116.0,235.3,126.0,292.1,114.0,5.0,3.0,4,1,2.4775862068965515,1.8674603174603175,2.562280701754386,1.6666666666666667,1
125.0,408,0,1,23.0,120.5,104.0,227.8,115.0,158.5,100.0,10.2,3.0,1,0,1.1586538461538463,1.9808695652173913,1.585,3.4,0
170.0,510,0,0,0.0,184.1,106.0,204.9,70.0,224.3,133.0,9.8,3.0,2,0,1.7367924528301886,2.927142857142857,1.686466165413534,3.266666666666667,0
71.0,510,0,0,0.0,185.0,84.0,232.5,129.0,191.1,82.0,14.9,4.0,3,0,2.2023809523809526,1.802325581395349,2.330487804878049,3.725,1
124.0,415,0,0,0.0,160.9,109.0,144.2,152.0,120.4,97.0,12.9,10.5,1,0,1.4761467889908257,0.9486842105263157,1.2412371134020619,1.2285714285714286,0
68.0,415,0,0,0.0,207.6,68.0,251.6,123.0,191.6,100.0,10.9,6.0,2,0,3.052941176470588,2.0455284552845527,1.916,1.8166666666666667,0
97.0,415,0,0,0.0,209.2,134.0,63.54999999999997,46.5,175.4,94.0,11.8,6.0,1,0,1.5611940298507463,1.366666666666666,1.8659574468085107,1.9666666666666668,0
98.0,510,1,0,0.0,158.4,71.0,306.6,66.0,144.2,93.0,3.1000000000000005,4.0,1,0,2.230985915492958,4.6454545454545455,1.550537634408602,0.7750000000000001,0
24.0,408,0,0,0.0,149.0,73.0,131.0,81.0,238.6,69.0,8.6,3.0,2,1,2.041095890410959,1.617283950617284,3.4579710144927533,2.8666666666666667,0
136.0,510,0,0,0.0,204.5,63.0,208.8,95.0,224.0,119.0,9.8,2.0,0,0,3.246031746031746,2.1978947368421053,1.8823529411764706,4.9,0
44.0,408,0,0,0.0,288.8,86.0,175.9,87.0,215.4,106.0,9.5,2.0,0,1,3.358139534883721,2.0218390804597703,2.0320754716981133,4.75,0
96.0,415,0,1,40.0,108.6,90.0,206.4,154.0,126.3,118.0,13.4,4.0,0,0,1.2066666666666666,1.3402597402597403,1.0703389830508474,3.35,0
31.0,415,0,0,0.0,97.5,129.0,260.4,78.0,88.7,100.0,7.0,5.0,1,0,0.7558139534883721,3.338461538461538,0.887,1.4,0
72.0,415,0,0,0.0,166.5,102.0,261.0,103.0,262.7,85.0,13.3,5.0,0,0,1.6323529411764706,2.533980582524272,3.0905882352941174,2.66,0
24.0,415,0,0,0.0,156.2,104.0,90.0,101.0,205.1,116.0,7.3,5.0,1,0,1.501923076923077,0.8910891089108911,1.768103448275862,1.46,0
112.0,415,0,1,31.0,225.2,89.0,256.8,117.0,249.7,87.0,11.5,1.0,4,0,2.5303370786516854,2.194871794871795,2.8701149425287356,11.5,1
117.0,415,1,0,0.0,287.4,118.0,259.6,84.0,153.2,86.0,10.0,3.0,1,1,2.435593220338983,3.0904761904761906,1.7813953488372092,3.3333333333333335,0
137.0,415,0,1,19.0,175.3,96.0,241.3,146.0,211.4,109.0,7.8,2.0,0,0,1.8260416666666668,1.6527397260273973,1.9394495412844037,3.9,0
136.0,408,0,0,0.0,102.1,75.0,219.5,97.0,73.7,92.0,9.8,5.0,0,0,1.3613333333333333,2.2628865979381443,0.8010869565217391,1.9600000000000002,0
95.0,415,0,0,0.0,157.9,103.0,259.6,90.0,230.0,117.0,14.0,2.0,0,0,1.5330097087378642,2.8844444444444446,1.9658119658119657,7.0,0
82.0,415,0,1,19.0,146.5,73.0,246.4,65.0,199.0,114.0,4.1,4.0,1,0,2.006849315068493,3.790769230769231,1.7456140350877194,1.025,0
145.0,415,0,0,0.0,245.8,116.0,286.7,91.0,240.7,115.0,9.0,10.5,1,1,2.1189655172413793,3.1505494505494505,2.0930434782608693,0.8571428571428571,0
56.0,415,1,0,0.0,177.7,114.0,215.6,110.0,236.7,67.0,10.5,5.0,1,0,1.5587719298245613,1.96,3.532835820895522,2.1,0
155.0,408,1,0,0.0,250.8,146.0,152.5,105.0,148.1,104.0,10.0,5.0,2,0,1.7178082191780824,1.4523809523809523,1.4240384615384616,2.0,0
133.0,408,0,0,0.0,117.8,100.0,199.2,105.0,244.1,119.0,11.8,4.0,0,1,1.178,1.897142857142857,2.0512605042016805,2.95,0
53.0,415,0,0,0.0,119.7,113.0,189.7,84.0,256.2,108.0,12.9,7.0,2,0,1.05929203539823,2.2583333333333333,2.3722222222222222,1.842857142857143,0
123.0,415,0,0,0.0,242.2,87.0,226.1,101.0,268.6,121.0,8.2,3.0,4,1,2.7839080459770114,2.2386138613861384,2.2198347107438017,2.733333333333333,1
136.0,415,0,0,0.0,163.4,83.0,249.3,119.0,249.7,90.0,9.8,4.0,4,0,1.9686746987951809,2.0949579831932774,2.7744444444444443,2.45,1
57.0,415,0,0,0.0,161.0,113.0,208.0,134.0,208.1,81.0,8.4,4.0,3,0,1.424778761061947,1.5522388059701493,2.5691358024691358,2.1,1
62.0,408,0,0,0.0,128.7,111.0,169.5,104.0,193.6,97.0,10.3,5.0,1,0,1.1594594594594594,1.6298076923076923,1.9958762886597938,2.06,0
112.0,415,0,0,0.0,81.6,94.0,268.1,112.0,140.8,75.0,8.6,10.5,1,0,0.8680851063829786,2.3937500000000003,1.8773333333333335,0.819047619047619,0
55.0,415,0,1,20.0,207.7,91.0,199.7,113.0,216.5,110.0,7.3,1.0,1,0,2.2824175824175823,1.7672566371681415,1.9681818181818183,7.3,0
95.0,408,0,0,0.0,128.6,115.0,216.2,88.0,255.3,96.0,6.3,2.0,4,1,1.1182608695652174,2.4568181818181816,2.6593750000000003,3.15,1
125.0,415,0,0,0.0,233.3,65.0,209.8,93.0,210.6,109.0,9.1,4.0,1,0,3.5892307692307694,2.2559139784946236,1.9321100917431193,2.275,0
1.0,415,0,0,0.0,182.1,106.0,134.9,106.0,152.3,75.0,10.0,3.0,4,1,1.7179245283018867,1.2726415094339623,2.030666666666667,3.3333333333333335,1
98.0,415,0,1,36.0,168.0,81.0,163.2,125.0,172.7,120.0,8.0,2.0,4,1,2.074074074074074,1.3055999999999999,1.4391666666666665,4.0,1
105.0,415,0,0,0.0,251.6,88.0,175.1,103.0,184.4,112.0,5.4,5.0,1,0,2.859090909090909,1.7,1.6464285714285716,1.08,0
113.0,415,0,1,30.0,183.8,102.0,183.4,123.0,235.0,52.0,11.6,7.0,0,0,1.8019607843137255,1.4910569105691058,4.519230769230769,1.657142857142857,0
99.0,408,0,0,0.0,256.4,46.5,214.5,105.0,233.7,75.0,7.9,1.0,3,1,5.513978494623656,2.0428571428571427,3.1159999999999997,7.9,1
103.0,415,0,0,0.0,180.2,134.0,97.7,85.0,181.7,134.0,8.4,3.0,1,0,1.344776119402985,1.1494117647058824,1.3559701492537313,2.8000000000000003,0
177.0,408,0,0,0.0,227.8,81.0,161.8,97.0,217.0,106.0,8.0,5.0,1,0,2.812345679012346,1.6680412371134021,2.047169811320755,1.6,0
149.0,415,0,1,20.0,147.8,132.0,276.8,94.0,149.9,110.0,10.2,6.0,0,0,1.1196969696969699,2.94468085106383,1.3627272727272728,1.7,0
160.0,415,0,0,0.0,234.9,136.0,270.8,134.0,219.3,101.0,13.9,2.0,1,1,1.7272058823529413,2.02089552238806,2.1712871287128714,6.95,0
116.0,408,0,0,0.0,110.9,54.0,213.4,82.0,186.2,116.0,7.9,2.0,2,0,2.053703703703704,2.602439024390244,1.6051724137931034,3.95,0
90.0,415,0,1,22.0,124.5,94.0,231.7,90.0,222.2,108.0,6.4,10.5,1,0,1.324468085106383,2.5744444444444445,2.0574074074074074,0.6095238095238096,0
148.0,415,1,0,0.0,233.5,81.0,187.7,71.0,122.3,97.0,9.6,2.0,0,1,2.882716049382716,2.6436619718309857,1.2608247422680412,4.8,0
147.0,415,0,1,35.0,197.3,134.0,141.1,99.0,212.1,90.0,10.1,4.0,2,1,1.4723880597014927,1.4252525252525252,2.3566666666666665,2.525,0
95.0,510,0,0,0.0,58.2,96.0,202.1,126.0,210.5,97.0,10.4,5.0,0,0,0.6062500000000001,1.6039682539682538,2.170103092783505,2.08,0
201.0,510,0,0,0.0,212.7,72.0,225.2,90.0,195.1,99.0,7.0,6.0,1,0,2.9541666666666666,2.502222222222222,1.9707070707070706,1.1666666666666667,0
80.0,415,0,0,0.0,151.5,89.0,131.7,78.0,235.3,131.0,11.8,4.0,0,0,1.702247191011236,1.6884615384615382,1.7961832061068703,2.95,0
122.0,415,1,0,0.0,146.3,117.0,218.7,93.0,236.0,97.0,11.5,5.0,1,0,1.2504273504273504,2.3516129032258064,2.4329896907216493,2.3,0
132.0,408,0,0,0.0,195.1,100.0,148.8,95.0,224.5,117.0,6.7,2.0,0,0,1.9509999999999998,1.5663157894736843,1.9188034188034189,3.35,0
83.0,510,0,0,0.0,208.9,71.0,214.8,92.0,247.9,108.0,13.0,5.0,1,0,2.942253521126761,2.3347826086956522,2.2953703703703705,2.6,0
99.0,408,0,0,0.0,135.7,107.0,208.4,103.0,209.0,95.0,8.8,3.0,4,1,1.2682242990654204,2.0233009708737866,2.2,2.9333333333333336,1
84.0,415,0,0,0.0,225.9,86.0,275.6,105.0,201.4,108.0,14.3,3.0,3,1,2.6267441860465115,2.624761904761905,1.864814814814815,4.766666666666667,1
46.0,415,0,0,0.0,122.2,67.0,167.2,62.0,194.8,98.0,9.7,6.0,1,0,1.8238805970149254,2.696774193548387,1.9877551020408164,1.6166666666666665,0
87.0,510,0,0,0.0,153.3,106.0,224.5,117.0,273.4,152.0,8.9,5.0,2,0,1.4462264150943398,1.9188034188034189,1.7986842105263157,1.78,0
150.0,415,0,0,0.0,214.0,117.0,192.4,89.0,242.6,99.0,7.9,4.0,1,0,1.829059829059829,2.161797752808989,2.4505050505050505,1.975,0
73.0,408,0,0,0.0,194.8,112.0,167.2,85.0,100.3,61.0,10.8,6.0,1,0,1.7392857142857143,1.9670588235294115,1.6442622950819672,1.8,0
7.0,415,0,0,0.0,206.7,87.0,281.1,83.0,158.5,77.0,11.0,5.0,3,0,2.375862068965517,3.3867469879518075,2.0584415584415585,2.2,1
89.0,415,0,1,12.0,188.0,105.0,151.3,107.0,201.9,132.0,10.5,3.0,2,0,1.7904761904761906,1.4140186915887851,1.5295454545454545,3.5,0
131.0,408,1,0,0.0,122.3,83.0,118.8,94.0,147.9,95.0,13.7,3.0,3,1,1.4734939759036145,1.2638297872340425,1.556842105263158,4.566666666666666,1
105.0,415,0,0,0.0,259.3,96.0,175.2,97.0,222.4,48.0,12.0,5.0,3,0,2.701041666666667,1.806185567010309,4.633333333333334,2.4,1
108.0,408,1,0,0.0,115.1,114.0,211.3,70.0,136.1,85.0,13.8,3.0,2,1,1.0096491228070175,3.0185714285714287,1.6011764705882352,4.6000000000000005,0
